Season,Competition,MatchDate,HomeClub,AwayClub,PlayerName,ClubName,Position,Started,MinutesPlayed,Goals,Assists,PenaltyGoals,PenaltyAttempts,Shots,ShotsOnTarget,YellowCards,RedCards,FoulsCommitted,FoulsDrawn,Offsides,Crosses,TacklesWon,Interceptions,OwnGoals,PenaltyWon,PenaltyConceded,ShotsFaced,Saves,PenaltyFaced,PenaltySaved,Rating,KeyPasses,PassesCompleted,PassAttempted,DribblesAttempted,DribbleSuccess
2025/26,Premier League,2025-08-30,Manchester Utd,Burnley,Mason Mount,Manchester Utd,MF,TRUE,45,0,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,7,1,14,17,1,1
2025/26,Premier League,2025-09-20,Manchester Utd,Chelsea,Mason Mount,Manchester Utd,MF,FALSE,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,0,5,7,0,0
2025/26,Premier League,2025-09-27,Brentford,Manchester Utd,Mason Mount,Manchester Utd,MF,FALSE,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.6,0,4,7,0,0
2025/26,Premier League,2025-10-04,Manchester Utd,Sunderland,Mason Mount,Manchester Utd,MF,TRUE,64,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7.5,1,21,25,3,1
2025/26,Premier League,2025-10-19,Liverpool,Manchester Utd,Mason Mount,Manchester Utd,MF,TRUE,60,0,0,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6.3,0,7,12,0,0
2025/26,Premier League,2025-11-08,Tottenham,Manchester Utd,Mason Mount,Manchester Utd,MF,FALSE,19,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6.6,0,7,11,0,0
2025/26,Premier League,2025-11-24,Manchester Utd,Everton,Mason Mount,Manchester Utd,MF,FALSE,45,0,0,0,0,3,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,6.6,1,19,20,0,0
2025/26,Premier League,2025-11-30,Crystal Palace,Manchester Utd,Mason Mount,Manchester Utd,MF,TRUE,90,1,0,0,0,2,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,7.8,1,30,38,3,2
2025/26,Premier League,2025-12-04,Manchester Utd,West Ham,Mason Mount,Manchester Utd,MF,FALSE,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.4,0,7,7,0,0
2025/26,Premier League,2025-12-08,Wolves,Manchester Utd,Mason Mount,Manchester Utd,MF,TRUE,83,1,0,0,0,3,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,8,0,27,30,2,0
2025/26,Premier League,2025-12-15,Manchester Utd,Bournemouth,Mason Mount,Manchester Utd,MF,TRUE,68,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,7,2,17,20,0,0
2025/26,Premier League,2025-12-21,Aston Villa,Manchester Utd,Mason Mount,Manchester Utd,MF,TRUE,90,0,0,0,0,3,0,0,0,2,0,0,3,2,1,0,0,0,0,0,0,0,6.1,1,34,45,3,0
2025/26,Premier League,2025-12-26,Manchester Utd,Newcastle,Mason Mount,Manchester Utd,MF,TRUE,45,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,6.7,1,14,21,0,0
2025/26,Premier League,2026-01-07,Burnley,Manchester Utd,Mason Mount,Manchester Utd,MF,FALSE,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.6,1,12,13,1,0
2025/26,Premier League,2026-04-18,Chelsea,Manchester Utd,Mason Mount,Manchester Utd,MF,FALSE,10,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.6,0,9,9,1,0
2025/26,Premier League,2026-04-27,Manchester Utd,Brentford,Mason Mount,Manchester Utd,MF,FALSE,17,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,6.6,0,9,9,0,0
2025/26,Premier League,2026-05-09,Sunderland,Manchester Utd,Mason Mount,Manchester Utd,MF,TRUE,90,0,0,0,0,0,0,1,0,2,0,0,0,2,3,0,0,0,0,0,0,0,6.9,0,33,39,1,0
2025/26,Premier League,2026-05-17,Manchester Utd,Nottingham,Mason Mount,Manchester Utd,MF,FALSE,10,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7,0,5,5,2,2
2025/26,Premier League,2026-05-24,Brighton,Manchester Utd,Mason Mount,Manchester Utd,MF,TRUE,73,0,0,0,0,0,0,0,0,0,3,0,3,2,1,0,0,0,0,0,0,0,7.4,0,38,44,0,0
2025/26,Premier League,2025-08-30,Manchester Utd,Burnley,Noussair Mazraoui,Manchester Utd,MF,FALSE,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.8,0,7,8,0,0
2025/26,Premier League,2025-09-14,Manchester City,Manchester Utd,Noussair Mazraoui,Manchester Utd,MF,TRUE,61,0,0,0,0,0,0,0,0,2,1,0,2,2,0,0,0,0,0,0,0,0,7,0,26,30,1,1
2025/26,Premier League,2025-09-20,Manchester Utd,Chelsea,Noussair Mazraoui,Manchester Utd,MF,TRUE,64,0,0,0,0,0,0,0,0,0,2,0,3,1,0,0,0,0,0,0,0,0,7.8,1,26,38,2,2
2025/26,Premier League,2025-11-01,Nottingham,Manchester Utd,Noussair Mazraoui,Manchester Utd,MF,FALSE,14,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.6,0,10,11,2,1
2025/26,Premier League,2025-11-08,Tottenham,Manchester Utd,Noussair Mazraoui,Manchester Utd,MF,TRUE,57,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6.8,0,14,16,1,0
2025/26,Premier League,2025-11-24,Manchester Utd,Everton,Noussair Mazraoui,Manchester Utd,MF,TRUE,45,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,6.3,0,28,31,0,0
2025/26,Premier League,2025-11-30,Crystal Palace,Manchester Utd,Noussair Mazraoui,Manchester Utd,MF,FALSE,37,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,7.2,1,15,17,1,0
2025/26,Premier League,2025-12-04,Manchester Utd,West Ham,Noussair Mazraoui,Manchester Utd,DF,TRUE,90,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,8.2,0,66,71,0,0
2025/26,Premier League,2025-12-08,Wolves,Manchester Utd,Noussair Mazraoui,Manchester Utd,DF,TRUE,68,0,0,0,0,1,0,0,0,3,1,0,1,0,1,0,0,0,0,0,0,0,6.5,1,38,42,0,0
2025/26,Premier League,2026-01-25,Arsenal,Manchester Utd,Noussair Mazraoui,Manchester Utd,DF,FALSE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,0,0,0,0,0
2025/26,Premier League,2026-02-01,Manchester Utd,Fulham,Noussair Mazraoui,Manchester Utd,DF,FALSE,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.5,0,4,4,1,0
2025/26,Premier League,2026-02-07,Manchester Utd,Tottenham,Noussair Mazraoui,Manchester Utd,DF,FALSE,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,0,7,7,0,0
2025/26,Premier League,2026-02-23,Everton,Manchester Utd,Noussair Mazraoui,Manchester Utd,DF,FALSE,13,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.6,0,0,2,0,0
2025/26,Premier League,2026-03-01,Manchester Utd,Crystal Palace,Noussair Mazraoui,Manchester Utd,DF,FALSE,67,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7.1,0,40,43,2,1
2025/26,Premier League,2026-03-04,Newcastle,Manchester Utd,Noussair Mazraoui,Manchester Utd,DF,TRUE,84,0,0,0,0,1,0,1,0,2,3,0,0,1,1,0,0,0,0,0,0,0,6.4,0,40,44,2,1
2025/26,Premier League,2026-04-13,Manchester Utd,Leeds United,Noussair Mazraoui,Manchester Utd,DF,TRUE,69,0,0,0,0,1,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0,0,6.3,0,25,31,0,0
2025/26,Premier League,2026-04-18,Chelsea,Manchester Utd,Noussair Mazraoui,Manchester Utd,DF,TRUE,90,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,6.9,0,43,49,0,0
2025/26,Premier League,2026-04-27,Manchester Utd,Brentford,Noussair Mazraoui,Manchester Utd,DF,FALSE,45,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6.8,0,21,24,0,0
2025/26,Premier League,2026-05-09,Sunderland,Manchester Utd,Noussair Mazraoui,Manchester Utd,DF,TRUE,90,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,7.5,3,33,38,1,1
2025/26,Premier League,2026-05-24,Brighton,Manchester Utd,Noussair Mazraoui,Manchester Utd,DF,TRUE,73,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,7,1,31,37,2,1
2025/26,Premier League,2025-08-24,Fulham,Manchester Utd,Ayden Heaven,Manchester Utd,DF,FALSE,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,0,0,0,0,0
2025/26,Premier League,2025-10-25,Manchester Utd,Brighton,Ayden Heaven,Manchester Utd,DF,FALSE,26,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.9,1,13,14,0,0
2025/26,Premier League,2025-12-04,Manchester Utd,West Ham,Ayden Heaven,Manchester Utd,DF,TRUE,45,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6.4,0,6,9,0,0
2025/26,Premier League,2025-12-08,Wolves,Manchester Utd,Ayden Heaven,Manchester Utd,DF,TRUE,68,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,36,36,0,0
2025/26,Premier League,2025-12-15,Manchester Utd,Bournemouth,Ayden Heaven,Manchester Utd,DF,TRUE,90,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6.2,1,37,41,2,1
2025/26,Premier League,2025-12-21,Aston Villa,Manchester Utd,Ayden Heaven,Manchester Utd,DF,TRUE,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7.2,0,41,48,1,1
2025/26,Premier League,2025-12-26,Manchester Utd,Newcastle,Ayden Heaven,Manchester Utd,DF,TRUE,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,0,34,36,0,0
2025/26,Premier League,2025-12-30,Manchester Utd,Wolves,Ayden Heaven,Manchester Utd,DF,TRUE,74,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,7.4,0,57,60,0,0
2025/26,Premier League,2026-01-04,Leeds United,Manchester Utd,Ayden Heaven,Manchester Utd,DF,TRUE,90,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,7.1,0,50,60,0,0
2025/26,Premier League,2026-01-07,Burnley,Manchester Utd,Ayden Heaven,Manchester Utd,DF,TRUE,60,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,5.9,0,51,55,1,1
2025/26,Premier League,2026-03-01,Manchester Utd,Crystal Palace,Ayden Heaven,Manchester Utd,DF,FALSE,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.7,0,6,6,0,0
2025/26,Premier League,2026-03-20,Bournemouth,Manchester Utd,Ayden Heaven,Manchester Utd,DF,FALSE,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,0,2,2,0,0
2025/26,Premier League,2026-04-18,Chelsea,Manchester Utd,Ayden Heaven,Manchester Utd,DF,TRUE,90,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,8,0,49,54,1,1
2025/26,Premier League,2026-04-27,Manchester Utd,Brentford,Ayden Heaven,Manchester Utd,DF,TRUE,90,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7.3,0,31,35,3,2
2025/26,Premier League,2026-05-03,Manchester Utd,Liverpool,Ayden Heaven,Manchester Utd,DF,TRUE,90,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,6.7,0,34,38,0,0
2025/26,Premier League,2025-08-17,Manchester Utd,Arsenal,Manuel Ugarte,Manchester Utd,MF,FALSE,26,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,6.5,1,17,19,0,0
2025/26,Premier League,2025-08-24,Fulham,Manchester Utd,Manuel Ugarte,Manchester Utd,MF,FALSE,22,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,7,0,6,10,0,0
2025/26,Premier League,2025-09-14,Manchester City,Manchester Utd,Manuel Ugarte,Manchester Utd,MF,TRUE,79,0,0,0,0,1,0,0,0,2,1,0,0,2,2,0,0,0,0,0,0,0,6.8,0,43,48,0,0
2025/26,Premier League,2025-09-20,Manchester Utd,Chelsea,Manuel Ugarte,Manchester Utd,MF,FALSE,45,0,0,0,0,0,0,0,0,3,1,0,0,3,0,0,0,0,0,0,0,0,6.8,0,12,14,0,0
2025/26,Premier League,2025-09-27,Brentford,Manchester Utd,Manuel Ugarte,Manchester Utd,MF,TRUE,65,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,6.7,0,28,33,1,0
2025/26,Premier League,2025-10-04,Manchester Utd,Sunderland,Manuel Ugarte,Manchester Utd,MF,FALSE,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,0,2,3,0,0
2025/26,Premier League,2025-10-19,Liverpool,Manchester Utd,Manuel Ugarte,Manchester Utd,MF,FALSE,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.6,0,7,7,0,0
2025/26,Premier League,2025-10-25,Manchester Utd,Brighton,Manuel Ugarte,Manchester Utd,MF,FALSE,10,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,6.8,0,7,9,0,0
2025/26,Premier League,2025-11-08,Tottenham,Manchester Utd,Manuel Ugarte,Manchester Utd,MF,FALSE,19,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6.7,0,8,9,1,1
2025/26,Premier League,2025-12-04,Manchester Utd,West Ham,Manuel Ugarte,Manchester Utd,MF,FALSE,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.6,0,17,18,0,0
2025/26,Premier League,2025-12-21,Aston Villa,Manchester Utd,Manuel Ugarte,Manchester Utd,MF,TRUE,72,0,0,0,0,0,0,1,0,4,1,0,0,2,2,0,0,0,0,0,0,0,6.3,0,27,32,1,1
2025/26,Premier League,2025-12-26,Manchester Utd,Newcastle,Manuel Ugarte,Manchester Utd,MF,TRUE,90,0,0,0,0,0,0,0,0,3,0,0,0,3,2,0,0,0,0,0,0,0,6.8,1,27,37,2,2
2025/26,Premier League,2025-12-30,Manchester Utd,Wolves,Manuel Ugarte,Manchester Utd,MF,TRUE,74,0,0,0,0,1,1,0,0,2,2,0,0,1,2,0,0,0,0,0,0,0,6.5,0,37,45,0,0
2025/26,Premier League,2026-01-04,Leeds United,Manchester Utd,Manuel Ugarte,Manchester Utd,MF,TRUE,90,0,0,0,0,3,0,0,0,1,2,0,0,3,2,0,0,0,0,0,0,0,7.2,0,40,49,1,1
2025/26,Premier League,2026-01-07,Burnley,Manchester Utd,Manuel Ugarte,Manchester Utd,MF,TRUE,83,0,0,0,0,3,0,0,0,1,1,0,0,3,2,0,0,0,0,0,0,0,6.7,0,48,55,2,2
2025/26,Premier League,2026-01-17,Manchester Utd,Manchester City,Manuel Ugarte,Manchester Utd,MF,FALSE,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,0,3,3,0,0
2025/26,Premier League,2026-02-01,Manchester Utd,Fulham,Manuel Ugarte,Manchester Utd,MF,FALSE,16,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,6.5,0,9,10,0,0
2025/26,Premier League,2026-02-07,Manchester Utd,Tottenham,Manuel Ugarte,Manchester Utd,MF,FALSE,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,0,9,10,0,0
2025/26,Premier League,2026-03-04,Newcastle,Manchester Utd,Manuel Ugarte,Manchester Utd,MF,FALSE,30,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,6.3,0,17,19,1,0
2025/26,Premier League,2026-03-15,Manchester Utd,Aston Villa,Manuel Ugarte,Manchester Utd,MF,FALSE,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,8,9,0,0
2025/26,Premier League,2026-03-20,Bournemouth,Manchester Utd,Manuel Ugarte,Manchester Utd,MF,FALSE,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6.6,0,6,7,0,0
2025/26,Premier League,2026-04-13,Manchester Utd,Leeds United,Manuel Ugarte,Manchester Utd,MF,TRUE,90,0,0,0,0,2,0,0,0,2,3,0,1,3,2,0,0,0,0,0,0,0,7.3,0,49,56,1,0
2025/26,Premier League,2025-08-17,Manchester Utd,Arsenal,Altay Bayindir,Manchester Utd,GK,TRUE,90,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,2,0,0,6.4,0,35,45,0,0
2025/26,Premier League,2025-08-24,Fulham,Manchester Utd,Altay Bayindir,Manchester Utd,GK,TRUE,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,7,1,12,25,0,0
2025/26,Premier League,2025-08-30,Manchester Utd,Burnley,Altay Bayindir,Manchester Utd,GK,TRUE,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,6.4,0,20,30,0,0
2025/26,Premier League,2025-09-14,Manchester City,Manchester Utd,Altay Bayindir,Manchester Utd,GK,TRUE,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,7,0,16,31,1,1
2025/26,Premier League,2025-09-20,Manchester Utd,Chelsea,Altay Bayindir,Manchester Utd,GK,TRUE,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6.3,0,9,24,0,0
2025/26,Premier League,2025-09-27,Brentford,Manchester Utd,Altay Bayindir,Manchester Utd,GK,TRUE,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,6.5,0,15,22,0,0
2025/26,Premier League,2025-08-30,Manchester Utd,Burnley,Joshua Zirkzee,Manchester Utd,FW,FALSE,60,0,0,0,0,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.3,1,22,26,0,0
2025/26,Premier League,2025-09-14,Manchester City,Manchester Utd,Joshua Zirkzee,Manchester Utd,FW,FALSE,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.4,0,2,3,0,0
2025/26,Premier League,2025-09-27,Brentford,Manchester Utd,Joshua Zirkzee,Manchester Utd,FW,FALSE,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,0,2,2,0,0
2025/26,Premier League,2025-10-25,Manchester Utd,Brighton,Joshua Zirkzee,Manchester Utd,FW,FALSE,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.5,0,3,4,2,1
2025/26,Premier League,2025-11-24,Manchester Utd,Everton,Joshua Zirkzee,Manchester Utd,FW,TRUE,90,0,0,0,0,3,2,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,6.3,2,15,25,0,0
2025/26,Premier League,2025-11-30,Crystal Palace,Manchester Utd,Joshua Zirkzee,Manchester Utd,FW,TRUE,90,1,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,7.6,1,22,34,0,0
2025/26,Premier League,2025-12-04,Manchester Utd,West Ham,Joshua Zirkzee,Manchester Utd,FW,TRUE,77,0,0,0,0,2,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,5.8,0,19,24,0,0
2025/26,Premier League,2025-12-08,Wolves,Manchester Utd,Joshua Zirkzee,Manchester Utd,MF,FALSE,15,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,6.6,0,7,7,2,1
2025/26,Premier League,2025-12-15,Manchester Utd,Bournemouth,Joshua Zirkzee,Manchester Utd,MF,FALSE,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,0,2,3,0,0
2025/26,Premier League,2025-12-21,Aston Villa,Manchester Utd,Joshua Zirkzee,Manchester Utd,MF,FALSE,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.5,0,5,5,0,0
2025/26,Premier League,2025-12-26,Manchester Utd,Newcastle,Joshua Zirkzee,Manchester Utd,MF,FALSE,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,0,4,4,1,0
2025/26,Premier League,2025-12-30,Manchester Utd,Wolves,Joshua Zirkzee,Manchester Utd,MF,TRUE,45,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.6,1,14,17,1,1
2025/26,Premier League,2026-01-04,Leeds United,Manchester Utd,Joshua Zirkzee,Manchester Utd,MF,FALSE,28,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.7,2,15,21,0,0
2025/26,Premier League,2026-01-07,Burnley,Manchester Utd,Joshua Zirkzee,Manchester Utd,FW,FALSE,17,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.1,0,5,7,0,0
2025/26,Premier League,2026-02-07,Manchester Utd,Tottenham,Joshua Zirkzee,Manchester Utd,MF,FALSE,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.4,0,5,5,0,0
2025/26,Premier League,2026-02-10,West Ham,Manchester Utd,Joshua Zirkzee,Manchester Utd,FW,FALSE,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,3,5,0,0
2025/26,Premier League,2026-03-01,Manchester Utd,Crystal Palace,Joshua Zirkzee,Manchester Utd,FW,FALSE,13,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,0,4,7,1,1
2025/26,Premier League,2026-03-04,Newcastle,Manchester Utd,Joshua Zirkzee,Manchester Utd,MF,FALSE,14,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.7,0,7,8,1,1
2025/26,Premier League,2026-04-18,Chelsea,Manchester Utd,Joshua Zirkzee,Manchester Utd,MF,FALSE,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.7,0,2,2,0,0
2025/26,Premier League,2026-04-27,Manchester Utd,Brentford,Joshua Zirkzee,Manchester Utd,MF,FALSE,8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.5,0,2,4,0,0
2025/26,Premier League,2026-05-03,Manchester Utd,Liverpool,Joshua Zirkzee,Manchester Utd,MF,FALSE,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,0,3,3,0,0
2025/26,Premier League,2026-05-09,Sunderland,Manchester Utd,Joshua Zirkzee,Manchester Utd,FW,TRUE,64,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6.1,0,11,18,0,0
2025/26,Premier League,2026-05-17,Manchester Utd,Nottingham,Joshua Zirkzee,Manchester Utd,FW,FALSE,11,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,0,5,7,1,0
2025/26,Premier League,2026-05-24,Brighton,Manchester Utd,Joshua Zirkzee,Manchester Utd,MF,FALSE,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,0,3,4,0,0
